price_per_sqm,down_payment_pct,subcity,district,sqm,lon,lat,amenities_within_0.5km,amenities_within_1.0km,amenities_within_2.0km,amenities_within_3.0km,amenities_within_4.0km,amenities_within_5.0km,roads_within_0.5km,roads_within_1.0km,roads_within_2.0km,roads_within_3.0km,roads_within_4.0km,roads_within_5.0km,dist_to_meskel_km,dist_to_bole_km,neighborhood_cluster,amenity_diversity_2km
31555.0,51.0,Akaki Kality,8.0,307.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0,14.302189201851867,9.80783104484501,1,17
18227.0,100.0,Akaki Kality,8.0,307.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0,14.302189201851867,9.80783104484501,1,17
11027.0,100.0,Akaki Kality,8.0,307.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0,14.302189201851867,9.80783104484501,1,17
36550.0,100.0,Akaki Kality,4.0,264.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
32024.0,100.0,Akaki Kality,4.0,264.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
29150.0,100.0,Akaki Kality,4.0,264.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
39622.65,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
32413.0,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
26440.0,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
36500.0,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
35175.0,100.0,Akaki Kality,4.0,251.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
35153.37,100.0,Akaki Kality,4.0,251.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
34621.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
33000.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
32175.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
41116.0,100.0,Akaki Kality,4.0,199.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
35556.5,100.0,Akaki Kality,4.0,199.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
35400.0,100.0,Akaki Kality,4.0,199.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0,15.721658669483254,12.12544200092115,7,15
50927.84,90.0,Yeka,1.0,272.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0,5.675372965780107,9.84632655257611,13,22
33555.95,100.0,Yeka,1.0,272.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0,5.675372965780107,9.84632655257611,13,22
38150.0,85.0,Yeka,1.0,272.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0,5.675372965780107,9.84632655257611,13,22
51551.0,100.0,Yeka,1.0,225.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0,5.675372965780107,9.84632655257611,13,22
25521.0,100.0,Yeka,1.0,225.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0,5.675372965780107,9.84632655257611,13,22
25019.0,100.0,Yeka,1.0,225.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0,5.675372965780107,9.84632655257611,13,22
107843.15,76.0,Yeka,6.0,204.0,38.77367621099306,9.020811740423246,17,105,488,1068,1512,1831,181.0,515.0,1919.0,4215.0,7290.0,11078.0,2.3324637324629642,5.283213106522907,2,45
86129.0,100.0,Yeka,6.0,204.0,38.77367621099306,9.020811740423246,17,105,488,1068,1512,1831,181.0,515.0,1919.0,4215.0,7290.0,11078.0,2.3324637324629642,5.283213106522907,2,45
121626.88,42.0,Yeka,6.0,204.0,38.77367621099306,9.020811740423246,17,105,488,1068,1512,1831,181.0,515.0,1919.0,4215.0,7290.0,11078.0,2.3324637324629642,5.283213106522907,2,45
79120.0,100.0,Yeka,5.0,650.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0,5.34796401718226,5.988828661880962,5,28
75100.0,100.0,Yeka,5.0,650.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0,5.34796401718226,5.988828661880962,5,28
121626.88,42.0,Yeka,5.0,650.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0,5.34796401718226,5.988828661880962,5,28
108771.93,100.0,Yeka,5.0,855.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0,5.34796401718226,5.988828661880962,5,28
71000.0,100.0,Yeka,5.0,855.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0,5.34796401718226,5.988828661880962,5,28
81219.0,81.0,Yeka,5.0,855.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0,5.34796401718226,5.988828661880962,5,28
41150.0,100.0,Yeka,12.0,283.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
48616.0,75.0,Yeka,12.0,283.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
32000.0,84.0,Yeka,12.0,283.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
50116.0,100.0,Yeka,12.0,232.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
67150.0,54.0,Yeka,12.0,232.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
43500.0,100.0,Yeka,12.0,232.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
61250.0,100.0,Yeka,12.0,278.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
50616.0,100.0,Yeka,12.0,278.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
46221.18,90.0,Yeka,12.0,278.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0,12.56501666243081,10.933001351642782,8,9
32027.0,70.0,Yeka,10.0,246.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
25137.0,100.0,Yeka,10.0,246.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
22350.0,100.0,Yeka,10.0,246.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
30225.5,100.0,Yeka,10.0,213.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
31501.0,71.0,Yeka,10.0,213.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
21652.58,100.0,Yeka,10.0,213.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
27100.0,50.0,Yeka,10.0,525.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
9645.0,100.0,Yeka,10.0,525.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
7777.77,100.0,Yeka,10.0,525.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
38351.0,70.0,Yeka,10.0,406.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
11123.77,100.0,Yeka,10.0,406.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
7860.0,100.0,Yeka,10.0,406.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
61350.0,100.0,Yeka,10.0,189.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
44919.57,100.0,Yeka,10.0,189.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
55000.0,70.0,Yeka,10.0,189.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
47127.0,100.0,Yeka,10.0,299.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
41120.0,100.0,Yeka,10.0,299.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
41299.77,70.0,Yeka,10.0,299.0,38.81551144932411,9.05976397126058,0,0,2,12,79,355,47.0,101.0,427.0,1076.0,2480.0,4902.0,8.259820379531071,8.980864821038413,8,2
37840.0,100.0,Gulele,5.0,111.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
34500.0,100.0,Gulele,5.0,111.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
28380.0,100.0,Gulele,5.0,111.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
38823.0,100.0,Gulele,5.0,108.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
38000.0,100.0,Gulele,5.0,108.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
21210.0,100.0,Gulele,5.0,108.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
25000.0,100.0,Gulele,5.0,902.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
16800.0,100.0,Gulele,5.0,902.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
20888.91,65.0,Gulele,5.0,902.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
64787.0,100.0,Gulele,5.0,200.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
73120.0,55.0,Gulele,5.0,200.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
62000.0,60.0,Gulele,5.0,200.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
120100.0,100.0,Gulele,5.0,125.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
41125.0,100.0,Gulele,5.0,125.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
41121.2,100.0,Gulele,5.0,125.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
135000.0,100.0,Gulele,5.0,100.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
86000.0,100.0,Gulele,5.0,100.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
65050.0,100.0,Gulele,5.0,100.0,38.74924501656387,9.063492312041603,1,8,81,238,535,731,160.0,609.0,1986.0,3565.0,5639.0,7862.0,4.938034086197758,10.731908543831734,6,26
66038.0,100.0,Gulele,9.0,212.0,38.727334504102615,9.052577147288106,17,52,146,342,605,923,160.0,687.0,2394.0,4680.0,7085.0,9952.0,4.627252723136542,11.24803484834284,6,27
40150.0,100.0,Gulele,9.0,212.0,38.727334504102615,9.052577147288106,17,52,146,342,605,923,160.0,687.0,2394.0,4680.0,7085.0,9952.0,4.627252723136542,11.24803484834284,6,27
37730.0,100.0,Gulele,9.0,212.0,38.727334504102615,9.052577147288106,17,52,146,342,605,923,160.0,687.0,2394.0,4680.0,7085.0,9952.0,4.627252723136542,11.24803484834284,6,27
29315.0,100.0,Kolfe Keranyo,3.0,119.4,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
25300.0,100.0,Kolfe Keranyo,3.0,119.4,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
20120.0,100.0,Kolfe Keranyo,3.0,119.4,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
65200.0,100.0,Kolfe Keranyo,3.0,96.3,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
35100.0,100.0,Kolfe Keranyo,3.0,96.3,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
34444.4,100.0,Kolfe Keranyo,3.0,96.3,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
29320.0,100.0,Kolfe Keranyo,3.0,137.0,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
25600.0,100.0,Kolfe Keranyo,3.0,137.0,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
22000.0,100.0,Kolfe Keranyo,3.0,137.0,38.66448576228889,8.981861901777028,0,1,13,47,93,110,150.0,547.0,1683.0,3362.0,5418.0,7718.0,10.520148786680146,14.807531542598372,10,6
21750.0,100.0,Kolfe Keranyo,2.0,107.0,38.68585867806747,8.966409373406625,0,4,51,76,167,291,102.0,308.0,1770.0,3953.0,6685.0,10117.0,9.38224769815396,12.559228651494386,10,17
25131.45,40.0,Kolfe Keranyo,2.0,107.0,38.68585867806747,8.966409373406625,0,4,51,76,167,291,102.0,308.0,1770.0,3953.0,6685.0,10117.0,9.38224769815396,12.559228651494386,10,17
2000.0,40.0,Kolfe Keranyo,2.0,107.0,38.68585867806747,8.966409373406625,0,4,51,76,167,291,102.0,308.0,1770.0,3953.0,6685.0,10117.0,9.38224769815396,12.559228651494386,10,17
45140.0,100.0,Kolfe Keranyo,8.0,203.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
22100.0,100.0,Kolfe Keranyo,8.0,203.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
21212.1,100.0,Kolfe Keranyo,8.0,203.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
45200.0,100.0,Kolfe Keranyo,8.0,174.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
24225.0,100.0,Kolfe Keranyo,8.0,174.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
20050.0,100.0,Kolfe Keranyo,8.0,174.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
61856.0,100.0,Kolfe Keranyo,8.0,124.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
60510.0,100.0,Kolfe Keranyo,8.0,124.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
55500.0,100.0,Kolfe Keranyo,8.0,124.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
47521.0,100.0,Kolfe Keranyo,8.0,124.0,38.68911980443161,9.02104573484426,0,1,34,92,193,365,148.0,455.0,2403.0,4830.0,7668.0,11469.0,6.963426615418553,12.909342830216126,3,15
55250.0,70.0,Kolfe Keranyo,5.0,260.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
42573.0,100.0,Kolfe Keranyo,5.0,260.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
67731.0,100.0,Kolfe Keranyo,5.0,279.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
53763.45,100.0,Kolfe Keranyo,5.0,279.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
43516.0,100.0,Kolfe Keranyo,5.0,279.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
57430.0,100.0,Kolfe Keranyo,5.0,267.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
41100.0,100.0,Kolfe Keranyo,5.0,267.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
41000.0,100.0,Kolfe Keranyo,5.0,267.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
57121.19,100.0,Kolfe Keranyo,5.0,180.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
57000.0,100.0,Kolfe Keranyo,5.0,180.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
60150.0,90.0,Kolfe Keranyo,5.0,180.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
51021.27,100.0,Kolfe Keranyo,5.0,166.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
41111.0,100.0,Kolfe Keranyo,5.0,166.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
40100.0,100.0,Kolfe Keranyo,5.0,166.0,38.70133998874034,8.99109133083579,0,20,69,157,325,630,137.0,567.0,2418.0,4865.0,8440.0,12430.0,6.429452086460782,10.82203097494198,12,28
81000.0,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
68175.0,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
83620.0,63.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
78155.0,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
76220.0,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
75520.83,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
125000.0,55.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
83333.33,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
78220.0,100.0,Kolfe Keranyo,7.0,96.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
75750.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
65111.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
62100.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
71575.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
59580.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
56031.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
68577.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
61615.95,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
56041.0,100.0,Kolfe Keranyo,7.0,162.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
111200.0,100.0,Kolfe Keranyo,7.0,169.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
75100.0,100.0,Kolfe Keranyo,7.0,169.0,38.682952902214105,9.007266440069444,5,20,41,73,143,268,301.0,980.0,2790.0,4678.0,7413.0,10417.0,7.752207159766048,13.117666611593126,3,20
