price_per_sqm,down_payment_pct,subcity,district,sqm,lon,lat,amenities_within_0.5km,amenities_within_1.0km,amenities_within_2.0km,amenities_within_3.0km,amenities_within_4.0km,amenities_within_5.0km,roads_within_0.5km,roads_within_1.0km,roads_within_2.0km,roads_within_3.0km,roads_within_4.0km,roads_within_5.0km
45703.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
52500.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
52200.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
48200.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
53338.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
48200.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
47350.0,100.0,Akaki Kality,1.0,86.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
65855.0,100.0,Akaki Kality,1.0,87.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
63684.0,100.0,Akaki Kality,1.0,87.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
57477.77,100.0,Akaki Kality,1.0,87.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
67120.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
91330.0,40.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
48100.17,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
55999.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
48230.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
47778.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
64100.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
70000.0,60.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
51200.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
65000.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
47721.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
46481.0,100.0,Akaki Kality,1.0,90.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
50100.0,100.0,Akaki Kality,1.0,116.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
50001.5,100.0,Akaki Kality,1.0,116.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
42880.0,100.0,Akaki Kality,1.0,116.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
61200.0,100.0,Gulele,7.0,132.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
57788.0,100.0,Gulele,7.0,132.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
83333.33,53.0,Gulele,7.0,132.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
50013.0,100.0,Gulele,7.0,187.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
49360.0,100.0,Gulele,7.0,187.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
48300.0,100.0,Gulele,7.0,187.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
57700.0,100.0,Gulele,7.0,185.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
51760.0,100.0,Gulele,7.0,185.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
50112.0,100.0,Gulele,7.0,185.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
82113.0,65.0,Gulele,7.0,140.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
62121.0,70.0,Gulele,7.0,140.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
43100.0,100.0,Gulele,7.0,140.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
71000.0,75.0,Gulele,7.0,172.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
54100.0,100.0,Gulele,7.0,172.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
47100.0,100.0,Gulele,7.0,172.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
71999.99,100.0,Gulele,7.0,171.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
55600.0,100.0,Gulele,7.0,171.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
62121.0,70.0,Gulele,7.0,171.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
90100.0,40.0,Gulele,7.0,137.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
52512.12,100.0,Gulele,7.0,137.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
47445.25,100.0,Gulele,7.0,137.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
54100.0,100.0,Gulele,7.0,175.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
45150.0,100.0,Gulele,7.0,175.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
37714.0,100.0,Gulele,7.0,175.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
51151.0,100.0,Gulele,7.0,176.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
62121.0,70.0,Gulele,7.0,176.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
49521.0,100.0,Gulele,7.0,176.0,38.73876325393147,9.070532817420135,2,9,41,162,313,615,181.0,563.0,1646.0,3095.0,4875.0,7364.0
30629.0,55.0,Akaki Kality,4.0,441.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
16781.24,100.0,Akaki Kality,4.0,441.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
9270.0,100.0,Akaki Kality,4.0,441.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
61101.76,40.0,Akaki Kality,4.0,441.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
16527.0,100.0,Akaki Kality,4.0,441.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
9000.0,60.0,Akaki Kality,4.0,441.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
34000.0,100.0,Akaki Kality,4.0,150.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
33721.0,100.0,Akaki Kality,4.0,150.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
31010.0,100.0,Akaki Kality,4.0,150.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
41111.0,100.0,Akaki Kality,4.0,150.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
40000.0,100.0,Akaki Kality,4.0,150.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
37655.0,100.0,Akaki Kality,4.0,150.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
42099.0,100.0,Akaki Kality,4.0,144.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
38194.0,100.0,Akaki Kality,4.0,144.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
37900.0,100.0,Akaki Kality,4.0,144.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
37777.77,100.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
30721.0,60.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
20535.0,100.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
25120.0,100.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
31880.0,55.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
19000.0,100.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
31721.0,70.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
18578.12,100.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
17000.0,80.0,Akaki Kality,9.0,350.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
37021.0,100.0,Akaki Kality,9.0,397.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
21300.0,100.0,Akaki Kality,9.0,397.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
21205.47,100.0,Akaki Kality,9.0,397.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
37009.0,100.0,Akaki Kality,9.0,397.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
35199.0,100.0,Akaki Kality,9.0,532.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
31090.0,100.0,Akaki Kality,9.0,532.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
47566.89,100.0,Akaki Kality,1.0,121.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
39775.0,100.0,Akaki Kality,1.0,121.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
53900.0,63.0,Akaki Kality,1.0,121.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
45000.0,100.0,Akaki Kality,1.0,101.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
43113.0,100.0,Akaki Kality,1.0,101.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
42850.0,100.0,Akaki Kality,1.0,101.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
46512.0,100.0,Akaki Kality,1.0,100.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
44000.0,100.0,Akaki Kality,1.0,100.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
55000.0,65.0,Akaki Kality,1.0,100.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
48500.0,100.0,Akaki Kality,1.0,100.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
47775.0,100.0,Akaki Kality,1.0,100.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
45830.0,100.0,Akaki Kality,1.0,100.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
75130.0,50.0,Akaki Kality,1.0,101.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
45700.0,100.0,Akaki Kality,1.0,101.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
44000.0,100.0,Akaki Kality,1.0,101.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
36116.0,100.0,Akaki Kality,1.0,350.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
35000.0,100.0,Akaki Kality,1.0,350.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
32675.0,60.0,Akaki Kality,1.0,350.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
40629.0,100.0,Akaki Kality,1.0,126.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
39700.0,100.0,Akaki Kality,1.0,126.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
42000.0,70.0,Akaki Kality,1.0,126.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
42150.0,100.0,Akaki Kality,1.0,151.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
45135.86,85.0,Akaki Kality,1.0,151.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
37855.0,100.0,Akaki Kality,1.0,151.0,38.79769047574577,8.871845782757074,0,8,37,73,108,121,181.0,567.0,1559.0,2513.0,3366.0,4271.0
34775.0,100.0,Akaki Kality,2.0,232.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0
29613.0,100.0,Akaki Kality,2.0,232.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0
26400.0,100.0,Akaki Kality,2.0,232.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0
30500.0,100.0,Akaki Kality,2.0,241.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0
40621.0,60.0,Akaki Kality,2.0,241.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0
28500.0,100.0,Akaki Kality,2.0,241.0,38.80014513086449,8.84933284654248,0,2,11,28,59,77,10.0,113.0,827.0,1898.0,2690.0,3367.0
27002.0,100.0,Akaki Kality,9.0,404.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
32560.0,53.0,Akaki Kality,9.0,404.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
20927.0,100.0,Akaki Kality,9.0,404.0,38.82570107346104,8.890751016621174,0,0,16,25,32,50,47.0,145.0,661.0,1572.0,2332.0,3051.0
32100.0,90.0,Akaki Kality,8.0,208.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
28000.0,100.0,Akaki Kality,8.0,208.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
27300.0,100.0,Akaki Kality,8.0,208.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
36233.0,45.0,Akaki Kality,8.0,225.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
20107.7,100.0,Akaki Kality,8.0,225.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
25699.99,60.0,Akaki Kality,8.0,225.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
20500.0,100.0,Akaki Kality,8.0,272.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
17227.0,100.0,Akaki Kality,8.0,272.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
17054.0,100.0,Akaki Kality,8.0,272.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
21600.0,100.0,Akaki Kality,8.0,270.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
20000.0,100.0,Akaki Kality,8.0,270.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
18500.0,100.0,Akaki Kality,8.0,270.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
29357.0,100.0,Akaki Kality,8.0,216.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
28189.0,100.0,Akaki Kality,8.0,216.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
22789.0,100.0,Akaki Kality,8.0,216.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
24517.5,65.0,Akaki Kality,8.0,333.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
17990.0,100.0,Akaki Kality,8.0,333.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
16227.0,100.0,Akaki Kality,8.0,333.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
24121.0,100.0,Akaki Kality,8.0,310.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
22000.0,100.0,Akaki Kality,8.0,310.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
20000.0,100.0,Akaki Kality,8.0,310.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
31555.0,51.0,Akaki Kality,8.0,307.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
18227.0,100.0,Akaki Kality,8.0,307.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
11027.0,100.0,Akaki Kality,8.0,307.0,38.78234356596863,8.894001187595702,2,15,63,90,113,137,111.0,302.0,1078.0,2203.0,3577.0,5027.0
36550.0,100.0,Akaki Kality,4.0,264.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
32024.0,100.0,Akaki Kality,4.0,264.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
29150.0,100.0,Akaki Kality,4.0,264.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
39622.65,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
32413.0,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
26440.0,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
36500.0,100.0,Akaki Kality,4.0,265.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
35175.0,100.0,Akaki Kality,4.0,251.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
35153.37,100.0,Akaki Kality,4.0,251.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
34621.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
33000.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
32175.0,100.0,Akaki Kality,4.0,244.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
41116.0,100.0,Akaki Kality,4.0,199.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
35556.5,100.0,Akaki Kality,4.0,199.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
35400.0,100.0,Akaki Kality,4.0,199.0,38.76162967755072,8.878099647196903,4,13,33,69,82,100,53.0,207.0,678.0,1438.0,2262.0,3466.0
50927.84,90.0,Yeka,1.0,272.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0
33555.95,100.0,Yeka,1.0,272.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0
38150.0,85.0,Yeka,1.0,272.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0
51551.0,100.0,Yeka,1.0,225.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0
25521.0,100.0,Yeka,1.0,225.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0
25019.0,100.0,Yeka,1.0,225.0,38.774083590147306,9.065575881972284,6,17,46,113,358,603,107.0,332.0,1169.0,2136.0,3737.0,6078.0
107843.15,76.0,Yeka,6.0,204.0,38.77367621099306,9.020811740423246,17,105,488,1068,1512,1831,181.0,515.0,1919.0,4215.0,7290.0,11078.0
86129.0,100.0,Yeka,6.0,204.0,38.77367621099306,9.020811740423246,17,105,488,1068,1512,1831,181.0,515.0,1919.0,4215.0,7290.0,11078.0
121626.88,42.0,Yeka,6.0,204.0,38.77367621099306,9.020811740423246,17,105,488,1068,1512,1831,181.0,515.0,1919.0,4215.0,7290.0,11078.0
79120.0,100.0,Yeka,5.0,650.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0
75100.0,100.0,Yeka,5.0,650.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0
121626.88,42.0,Yeka,5.0,650.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0
108771.93,100.0,Yeka,5.0,855.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0
71000.0,100.0,Yeka,5.0,855.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0
81219.0,81.0,Yeka,5.0,855.0,38.79868382957799,9.03445539174537,0,6,134,335,765,1243,44.0,170.0,1126.0,3240.0,5774.0,8898.0
41150.0,100.0,Yeka,12.0,283.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0
48616.0,75.0,Yeka,12.0,283.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0
32000.0,84.0,Yeka,12.0,283.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0
50116.0,100.0,Yeka,12.0,232.0,38.8596721880464,9.058780324489687,0,2,11,27,75,173,21.0,180.0,827.0,1876.0,3585.0,5448.0
